School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
333e2b126caa4793d594258761f18918,Beloit Learning Academy,urban,84.0,Wisconsin,53511,Beloit,Rock,Beloit School District
8f07d48da810515eb62904b3fb606dae,Santa Clara Elementary School,suburban,38.0,Utah,84765,Santa Clara,Washington,Washington Co School District
fe20070fb431b5d50e0e46b84eb93236,Winnfield Middle School,town,71.0,Louisiana,71483,Winnfield,Winn,Winn Parish School District
6844ce3938bb23dbb143d3e63b5cd076,Emma E Booker Elementary School,urban,75.0,Florida,34234,Sarasota,Sarasota,Sarasota Co School District
e9ff29444b0b63b32073e6c1f0fe5a18,Julia Randall Elementary School,unknown,52.0,Arizona,85541,Payson,Gila,Payson Unified School Dist 10
03076808e68ce41ead80edfc2a2b85bd,New Albany High School,unknown,71.0,Mississippi,38652,New Albany,Union,New Albany Public Sch District
b7b7904797a0220166969477a71d3f98,Moundville Elementary School,rural,59.0,Alabama,35474,Moundville,Hale,Hale Co School District
ba704716a9a816cec4038597feecbde0,Onahan Elementary School,urban,37.0,Illinois,60631,Chicago,Cook,Chicago Psd-Network 1
52aa9f195362c2d61177b153a2238054,Buffalo High School,town,27.0,Minnesota,55313,Buffalo,Wright,Buffalo Hanover Montrose Sd
9797f3c193dbd375e3ae354432a8ac18,Roy G Eversole Elementary School,unknown,58.0,Kentucky,41701,Hazard,Perry,Hazard Ind School District
92aa2ab7db18aa8789ae28006ce60390,Simon Elementary School,urban,95.0,District of Columbia,20032,,District Of Columbia,Dc Public Schools
d5af5c7373bde35e2db26026edb4db66,High Desert Middle School,unknown,60.0,Arizona,85501,Globe,Gila,Globe Unified School Dist 1
d9ee896cb78e2817f2615a6579f49ff2,Lanigan Elementary School,urban,41.0,Michigan,48336,Farmington,Oakland,Farmington Public School Dist
d5c5e5349d12d013a88ac088a71d0a85,North Branch Elementary School,rural,53.0,Michigan,48461,North Branch,Lapeer,North Branch Area School Dist
0990e92e614b6b6e4bd88aa99a069703,New Mexico School for the Arts,urban,63.0,New Mexico,87501,Santa Fe,Santa Fe,New Mexico Dept Of Education
bba50f5a04920662d6cab85f3fe21c47,Agua Caliente Elementary School,suburban,19.0,Arizona,85749,Tucson,Pima,Tanque Verde Unified Sd 13
df6fbf362e3b09325ee9129e5fa9d29e,Mayport Middle School,urban,42.0,Florida,32233,Atlantic Beach,Duval,Duval Co Public School Dist
71ab103d6b3933a9040a6947d9f5a09e,Markham Elementary School,urban,95.0,California,94605,Oakland,Alameda,Oakland Unified School Dist
65485727f6a46539e75cb8f5613050a5,Andalusia Junior High School,rural,60.0,Alabama,36421,Andalusia,Covington,Andalusia City School District
03093e495c715df56949e280085d866b,Winfield Elementary School,rural,92.0,Tennessee,37892,Winfield,Scott,Scott Co School District
11c2aa252c5474aca6bd1d9c2c6602dd,Paso Verde School,unknown,,California,95835,Sacramento,Sacramento,Natomas Unified School Dist
4064568889f0369f4f1b7d6098519fcb,Utah County Academy of Sciences,urban,27.0,Utah,84058,Orem,Utah,Alpine School District
dab0efc8e79e35e88c982cfd5d832a22,Carolina Elementary School,unknown,35.0,South Carolina,29550,Hartsville,Darlington,Darlington Co School District
bd4439742d5764c6bfca9ed50065f5dc,Wilma G Rudolph Learning Center,urban,84.0,Illinois,60612,Chicago,Cook,Chicago Psd-Network 6
5a002ab350a73c2e9cc8777dbf9e9310,Wolsey-Wessington Elementary School,rural,42.0,South Dakota,57384,Wolsey,Beadle,Wolsey-Wessington Sd 2-6
01261144e6b10cb2535a9a2b9e3a2703,Angola High School,rural,53.0,Indiana,46703,Angola,Steuben,Msd Of Steuben Co
5e88a3593424df2673a5772cd06ee87c,Diamond Elementary School,rural,64.0,Missouri,64840,Diamond,Newton,Diamond School District R4
43b692bc35210c380bd5c4fc95151a27,Edinburg South Middle School,urban,67.0,Texas,78539,Edinburg,Hidalgo,Edinburg Cons Ind School Dist
bba84b74d023085638e4feb9e80a2491,John Rolfe Middle School,suburban,62.0,Virginia,23231,Henrico,Henrico,Henrico Co School District
1bf5691c9574cfcf8b5134cda2dad619,Sherwood Middle School,urban,90.0,Ohio,43227,Columbus,Franklin,Columbus City Sch District
9025229a537ffcfe64710bafc239dd5b,West Milwaukee Intermediate School,urban,81.0,Wisconsin,53214,W Milwaukee,Milwaukee,West Allis-West Milwaukee Sd
ee975541773775f4601a40eac4ea8094,Gibbsboro School,suburban,13.0,New Jersey,8026,Gibbsboro,Camden,Gibbsboro School District
94ac50b4e6ac7ec06262110e389862db,Hillcrest Elementary School,urban,61.0,Kansas,66044,Lawrence,Douglas,Lawrence Unified Sch Dist 497
5575be07332e0cd2ee2cb2ec16a9b47d,Highland Forest Elementary School,urban,71.0,Texas,78223,San Antonio,Bexar,East Central Ind School Dist
9d256c94453e4f5a4734ffdb567ff303,Morningside Elementary School,urban,86.0,Texas,76104,Fort Worth,Tarrant,Ft Worth Ind School District
d48ab82bc152e2dab5d13cbaf41187b7,Willow Glen Elementary School,urban,35.0,California,95125,San Jose,Santa Clara,San Jose Unified School Dist
b4f4d79c401165c17885c0a33c3b9eb3,Madison Elementary School,urban,44.0,Wisconsin,53214,West Allis,Milwaukee,West Allis-West Milwaukee Sd
6d993bf526a6f3cb60824c6a3c9a3932,Central Elementary School,town,58.0,Georgia,30116,Carrollton,Carroll,Carroll Co School District
bf4fca10f35cec9714b6ea749aa2b920,Calhan School,rural,45.0,Colorado,80808,Calhan,El Paso,Calhan School Dist Rj-1
a7360d4421ac74b3dd2cfb7db7169348,Mason Ridge Elementary School,suburban,11.0,Missouri,63141,Creve Coeur,St Louis,Parkway School District
06671c42ee2e65ff13ae893729f41750,Weld Central Middle School,rural,61.0,Colorado,80643,Keenesburg,Weld,Weld Co Sd Re-3j Keenesburg
a78d9200512b727476bfbd52a7dd60f1,New Midway Elementary School,unknown,35.0,Maryland,21757,Keymar,Frederick,Frederick Co Public Sch Dist
d066e6217b2ec25818fdbdf97ccbc74f,Turkey Creek Middle School,suburban,78.0,Florida,33567,Plant City,Hillsborough,Hillsborough Co Pub Sch Dist
7d4b8063821178b37cefb25d53cf0ff5,Ramona Elementary School,urban,88.0,California,90029,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
48e4fbb4bb65512de74fa102e9049644,Henry Jefferson Oliver Elementary School,urban,93.0,Alabama,35212,Birmingham,Jefferson,Birmingham City School Dist
609411b631fad5f7a5310e5e2d43c3cf,Velma Matson Upper Elementary School,unknown,66.0,Michigan,49337,Newaygo,Newaygo,Newaygo Public School District
299686cb1c45ba682985e71e0511e43e,Neil Armstrong Middle School,suburban,65.0,Michigan,48506,Flint,Genesee,Kearsley Cmty School District
e3b5a7c6ab24104b37febe59afcb2784,Southwest Elementary School,suburban,49.0,Indiana,46142,Greenwood,Johnson,Greenwood Cmty School District
04ce1320e95c4064f9c2fdeab1661793,McAuliffe Elementary School,suburban,7.0,Texas,75077,Lewisville,Denton,Lewisville Ind School District
1a4898a87b2c487f708cf55619088094,Sacopee Valley Middle School,rural,61.0,Maine,4041,Hiram,Oxford,Rsu 55/Msad 55
3a1fa205c5590d800b4995d53d7fdcb8,McLoud Junior High School,rural,64.0,Oklahoma,74851,Mcloud,Pottawatomie,Mcloud School District
0ad0ba0121144487860765858290d961,North Park Montessori Academy,suburban,51.0,Michigan,49525,Grand Rapids,Kent,Grand Rapids Pub Sch Dist
c42153d7c4fa854f29f90cc977e7f56a,Friedberg Elementary School,urban,30.0,North Carolina,27127,Winston Salem,Davidson,Davidson Co School Dist
176ae2b91288c678d70a7293de6c162a,Robert Brown Middle School,unknown,,Alabama,35462,Eutaw,Greene,Greene Co School District
cc796cde695aacc99a140d805dc6a6bb,Highland Elementary School,urban,54.0,Oregon,97526,Grants Pass,Josephine,Grants Pass School District 7
e25252e579b344bb44e2ea042272a96c,Sea Gate Elementary School,urban,31.0,Florida,34103,Naples,Collier,Collier Co Public School Dist
2ee162f97fe2fbb614d0b575660809df,Oak Lawn Elementary School,suburban,14.0,Rhode Island,2920,Cranston,Providence,Cranston Public Sch District
0cf41e0a6838fd1fb97f8717df2f8a9f,Ruben P Diaz Elementary School,urban,95.0,Nevada,89110,Las Vegas,Clark,Clark Co School District
b97d5b9596c30067b5d60b924052792d,Placentino Elementary School,suburban,4.0,Massachusetts,1746,Holliston,Middlesex,Holliston School District
ffccc70fa3f445885b086970a4ec2658,Jefferson Elementary School,urban,83.0,Nebraska,68105,Omaha,Douglas,Omaha Public School Dist 1
8859e90a52c44abc1a345ba2c8359d2f,Mattamuskeet Elementary School,rural,85.0,North Carolina,27885,Swanquarter,Hyde,Hyde Co School District
de60ebd07e88e9d9294de0be93fe9098,Huntsville Elementary School,rural,85.0,Tennessee,37756,Huntsville,Scott,Scott Co School District
0eac784a4a8b67dad526e0d304a269ca,Southwest Calloway Elementary School,town,51.0,Kentucky,42071,Murray,Calloway,Calloway Co School District
fe7e6e9f6ab67b32ad3abdc38733fdd6,Parkview Elementary School,rural,65.0,Oklahoma,74079,Stroud,Lincoln,Stroud School District 54
dab94657fa327b9247d366966ae2ac4a,Suwannee High School,town,56.0,Florida,32064,Live Oak,Suwannee,Suwannee Co School District
2727961619aeea30dc6e8f189afafd82,Ferryway School,suburban,71.0,Massachusetts,2148,Malden,Middlesex,Malden Public School District
3ede4b0856f77a3b53e1495ae678f521,Alvarado Elementary School,urban,39.0,California,94114,San Francisco,San Francisco,San Francisco Unified Sch Dist
3e385b99d7c1242a58a1321a44c1b9fa,Okolona Elementary School,urban,72.0,Kentucky,40219,Louisville,Jefferson,Jefferson Co School District
5dcb20419c61cbc2fc55a6f6cb303502,Irving Elementary School,suburban,32.0,Illinois,60304,Oak Park,Cook,Oak Park Elem School Dist 97
48c5c9839d0ce0134182d622243bf4a6,Orangefield Junior High School,suburban,39.0,Texas,77630,Orange,Orange,Orangefield Ind Sch District
d4fde7f8484581418de8c835b2f775d3,Walthall County Career & Tech Center,rural,89.0,Mississippi,39667,Tylertown,Walthall,Walthall Co School District
17ba11959d92a0bbf947481b880270b8,Manchester Elementary School,urban,94.0,California,90044,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
6ca9e3ef75bd0a0530fcec7c08325e91,King Cove School,rural,67.0,Alaska,99612,King Cove,Aleutians East,Aleutian East Boro School Dist
9e15b8e050b14f4e4d339a04755257b2,Stuttgart High School,town,75.0,Arkansas,72160,Stuttgart,Arkansas,Stuttgart School District 22
781ca1af170045735042caeb44007831,Lac Du Flambeau Elementary School,rural,77.0,Wisconsin,54538,Lac Du Flambu,Vilas,Lac Du Flambeau School Dist
86fb1d2f1b25dac617872e93216f3d25,Mt Herman Excptnl Student Center,urban,65.0,Florida,32209,Jacksonville,Duval,Duval Co Public School Dist
eb9cc094817f5f87301ab6ea92860026,Stephenson Elementary School,rural,54.0,Michigan,49887,Stephenson,Menominee,Stephenson Area Public Sd
90e0f6b934f5febe1ce60e481b70e00a,Kalihi Uka Elementary School,urban,75.0,Hawaii,96819,Honolulu,Honolulu,Honolulu School District
5ecbc9a849b028eefb2a1a6162268588,Tennyson Elementary School,rural,57.0,Indiana,47637,Tennyson,Warrick,Warrick Co School Dist
97467d9cd890b52af68deef8c7cabf94,Gateway Elementary School,urban,85.0,Tennessee,37115,Madison,Davidson,Metro Nashville Public Sd
671f998e408206c31cb303bcef1c78c4,Highland Elementary School,urban,95.0,Louisiana,70808,Baton Rouge,East Baton Rouge,East Baton Rouge Parish Sd
2915a10602bebea5add1679675ecd8cb,Skyline High School,suburban,51.0,Utah,84109,Salt Lake City,Salt Lake,Granite School District
cb3fc84c01754438619db4d9de405676,Ridgecrest Elementary School,suburban,40.0,Florida,33778,Largo,Pinellas,Pinellas Co School District
c68ef3c6e788362fc0da5ebb9d5dc751,Gardendale High School,suburban,61.0,Alabama,35071,Gardendale,Jefferson,Jefferson Co School District
e041267ac14faae9c89c0329b7abe63b,Regal Elementary School,urban,89.0,Washington,99207,Spokane,Spokane,Spokane School District 81
0ebb39c50c55e25da6ff763197c7cb25,Apple Creek Elementary School,suburban,48.0,Oklahoma,73160,Moore,Cleveland,Moore Public Schools
29af721182f32ab61ac52e311acb0d8a,Evelyn Hamlow Elementary School,rural,13.0,Nebraska,68462,Waverly,Lancaster,Waverly School Dist 145
84735ac31d14ac35729df43983a45b55,Striplin Elementary School,urban,95.0,Alabama,35901,Gadsden,Etowah,Gadsden City School District
5d403c29951c7d8f3e74c3701ae2aee3,Frederick Douglass Elementary School 19,urban,92.0,Indiana,46203,Indianapolis,Marion,Indianapolis Public Sch Dist
1b6a0db84878111fc6b74a1d03da3e47,Fox Hollow Elementary School,suburban,39.0,Utah,84081,West Jordan,Salt Lake,Jordan School District
59cca62f9e2512d4aa1194a6f8ed7eef,Jac-Cen-Del Elementary School,rural,44.0,Indiana,47037,Osgood,Ripley,Jac-Cen-Del Cmty School Dist
69c134f0946dafdcf45239d748218b22,Campus Community School - Elementary School ,urban,88.0,Delaware,19904,Dover,Kent,Delaware Dept Of Education
376c6ba3ab4b5cf9fa6d8da54867c139,West Sabine Elementary School,rural,81.0,Texas,75968,Pineland,Sabine,West Sabine Ind Sch Dist
8930f3d101c61f7ad629658ced228964,Triangle Elementary School,suburban,7.0,New Jersey,8844,Hillsborough,Somerset,Hillsborough Twp School Dist
768e191ba7ba4d31c930f3cc41ad2e2c,Poplar Halls Elementary School,urban,70.0,Virginia,23502,Norfolk,Norfolk City,Norfolk School District
d58414a6b14494ef7ad666f0865221cc,L P Webber Elementary School,suburban,86.0,California,92683,Westminster,Orange,Westminster School District
8a939af7e80e8a9e05ff53471fcf4aa8,Walkersville Elementary School,rural,38.0,Maryland,21793,Walkersville,Frederick,Frederick Co Public Sch Dist
53970c1e13ed2ca2ae4d4e5508b25069,Del Rio Elementary School,rural,84.0,Tennessee,37727,Del Rio,Cocke,Cocke Co School District
5f1bf18a6a088394c70b83d78e960897,Northview High School,suburban,44.0,Michigan,49525,Grand Rapids,Kent,Northview Public School Dist
02131e05ed51f351554dd14e8fb7768c,Bound Brook Elementary School-La Monte,suburban,59.0,New Jersey,8805,Bound Brook,Somerset,Bound Brook School District
744376ff23c1edbfdcf6e927fc6dc783,McKinley-Brighton Magnet School,urban,74.0,New York,13205,Syracuse,Onondaga,Syracuse City School District
3521c05c91d59d6dff63bcca50ea7b18,Health Leadership High School ,urban,63.0,New Mexico,87106,Albuquerque,Bernalillo,New Mexico Dept Of Education
cd45eab1a4c11fc68cae7662884d60ce,Hiram Dorman Elementary School,urban,92.0,Massachusetts,1109,Springfield,Hampden,Springfield Public Sch Dist
b400978a575bb95b509fc534a8df55c4,Valle Vista Elementary School,urban,41.0,California,95148,San Jose,Santa Clara,Mt Pleasant Elem School Dist
9d71170838e930a3de206fb8e4623619,Chillum Elementary School,suburban,80.0,Maryland,20782,Hyattsville,Prince Georges,Prince Georges Co School Dist
b6464e5f89b28a3f951db4eac2e1a5fb,Bancroft Elementary School,suburban,54.0,Pennsylvania,19348,Kennet Sq,Chester,Kennett Cons School District
8a6a03ccac413a0d2cec9cafa2aa273b,Glencoe-Silver Lake High School,town,47.0,Minnesota,55336,Glencoe,Mcleod,Glencoe Silver Lake Isd 2859
e86099520a03a54144c3c8c6f003ac92,Glade Elementary School,rural,82.0,Mississippi,39443,Laurel,Jones,Jones Co School District
a8d98ae378abb27734e899a19adadda7,Heights Middle School,unknown,36.0,New Mexico,87402,Farmington,San Juan,Farmington Mun School Dist 5
ea9ff0b0aa7e969b65bad5551e4b33fe,Dr Michael M Krop Senior High School,suburban,74.0,Florida,33179,Miami,Miami-Dade,Miami-Dade Co Public Sch Dist
8a2e6f38f84b129bb619334c019c7594,Clara B Worth Elementary School,suburban,28.0,New Jersey,8721,Bayville,Ocean,Berkeley Twp School District
5a98de80f52969de403328262de6e949,James B Edwards Elementary School,suburban,28.0,South Carolina,29464,Mt Pleasant,Charleston,Charleston Co School District
bcf14d453536adb7cedd3b6e5215f244,Audubon Middle High School,rural,33.0,Iowa,50025,Audubon,Audubon,Audubon Cmty School District
a0555dbfc37dbf6bab02f9b585c910dc,Grant Ragan Elementary,unknown,14.0,Iowa,50263,Waukee,Dallas,Waukee Cmty School District
89e66d6cf6644e8f74aaf8ae0e73027b,Alice Boucher Elementary School,urban,94.0,Louisiana,70501,Lafayette,Lafayette,Lafayette Parish Sch District
e586f7b67047db1f72a920ff66087474,Riverside Middle School,suburban,53.0,South Carolina,29670,Pendleton,Anderson,Anderson School District 4
29301188ade677863378eecce640bfe8,West Elementary School,town,63.0,Idaho,83647,Mountain Home,Elmore,Mountain Home Sch Dist 193
974c92dd88065de2101f5b82c479e3d2,Idea Academy-Alamo,suburban,95.0,Texas,78516,Alamo,Hidalgo,Idea Public Schools
5406481a0a97bc50a3c995a9a5e6b6a6,Allesandro Elementary School,urban,89.0,California,90039,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
8c366424a61b64591da7fe7bcd862362,Weyauwega Elementary School,rural,47.0,Wisconsin,54983,Weyauwega,Waupaca,Weyauwega-Fremont School Dist
585acecaf501ae10caf136a436340fae,Thomas Carr Howe Community High School,urban,89.0,Indiana,46201,Indianapolis,Marion,Indiana Dept Of Education
9e67bc0a9618d72d878bd85980608b7a,Waimea Canyon Middle School,unknown,56.0,Hawaii,96796,Waimea,Kauai,Kauai School District
ccb55e715113bf051f23f231476f8185,Mont Vernon Village School,rural,10.0,New Hampshire,3057,Mont Vernon,Hillsborough,School Administrative Unit 39
06cd91f4ba4ba1e7938d5f3102c624d3,Hedgcoxe Elementary School,urban,18.0,Texas,75025,Plano,Collin,Plano Ind School District
56df102e900b3786d09ff92186bc4287,John Muir Elementary School,urban,43.0,Wisconsin,53705,Madison,Dane,Madison Metropolitan Sch Dist
e3a7ff627cea2db7bf986756aa22f10a,Hagerman Elementary School,rural,95.0,New Mexico,88232,Hagerman,Chaves,Hagerman School District 5
7c3d7ef08d00f4c11d7977f93fd08973,Summerville Elementary School,suburban,55.0,South Carolina,29483,Summerville,Dorchester,Dorchester Co School Dist 2
f165b6822d7be4599da55bf188472ef0,Deltona Lakes Elementary School,urban,79.0,Florida,32725,Deltona,Volusia,Volusia Co School District
b1c74c2c248c72793afaf8a532872de9,Hammond Junior High Magnet School,unknown,94.0,Louisiana,70403,Hammond,Tangipahoa,Tangipahoa Parish School Dist
98e3110750ff892c8fedcdd56accb01c,Eastwood Middle School,suburban,78.0,Alabama,35453,Cottondale,Tuscaloosa,Tuscaloosa City School Dist
dca343a04f41d17d9b192a3154f15208,San Marcos Elementary School,suburban,81.0,California,92069,San Marcos,San Diego,San Marcos Unified Sch Dist
e6353482015f7c34bf4cd06f524a5248,Sampson-Webber Leadership Academy,urban,94.0,Michigan,48204,Detroit,Wayne,Detroit Public School District
c2d16e59de239030533bb892b41b2c53,August Elementary School,urban,94.0,California,95205,Stockton,San Joaquin,Stockton Unif School District
7adfbda51bdb35816dcff9139b7e01cf,Gloverville Elementary School,suburban,58.0,South Carolina,29828,Gloverville,Aiken,Aiken Co School District
593923cb1045beda2fcca930a183d3c0,Coronado Middle School,urban,92.0,Kansas,66102,Kansas City,Wyandotte,Kansas City Public Sd 500
05b82d5309c552677304733e2134a833,West High School,urban,38.0,Wisconsin,53189,Waukesha,Waukesha,Waukesha School District
16184939026ff111ddaa4300e1a9c16a,Silver Bluff High School,suburban,71.0,South Carolina,29803,Aiken,Aiken,Aiken Co School District
8548d498c9bfba7e2692297bc017c750,Garfield Public Preschool,suburban,46.0,New Jersey,7026,Garfield,Bergen,Garfield School District
927c93a8d22c6e78a900d6c3772bdad6,Schumacher Community Learning Center ,urban,74.0,Ohio,44320,Akron,Summit,Akron Public Schools
4b623a73bec4d4c69e9aabfb195ed124,Jessie Beck Elementary School,urban,25.0,Nevada,89509,Reno,Washoe,Washoe Co School District
89a006ed77679df0e42829c2bf7d5c19,Allen D Nease High School,rural,26.0,Florida,32081,Ponte Vedra,St Johns,St Johns Co School District
557b41b1daa4f49fd963fcb104ff1aea,Lincoln Early Childhood School,urban,84.0,Pennsylvania,18102,Allentown,Lehigh,Allentown City School District
a78be985ce01b143357c4d0c60d299cc,J P Starks Mst Vanguard,urban,95.0,Texas,75216,Dallas,Dallas,Dallas Ind School District
73fa795ab751eba4b86cea62b23cd7cd,John Overton Comp High School,unknown,74.0,Tennessee,37220,Nashville,Davidson,Metro Nashville Public Sd
5aa86a53f658c198fd4e42c541411c76,Oquirrh Hills Middle School,suburban,23.0,Utah,84065,Riverton,Salt Lake,Jordan School District
aa1ef191af696eef1fcb69de63baf6bc,Marina Village Middle School,suburban,5.0,California,95762,El Dorado Hls,El Dorado,Rescue Union School District
d382d79d35b43d9e737ddd0452c23707,Vandenberg World Cultures Academy,urban,76.0,Michigan,48076,Southfield,Oakland,Southfield Public School Dist
94c4efcd36dc762ad7d1a66679f16fc3,Eldorado High School,rural,76.0,Oklahoma,73537,Eldorado,Jackson,Eldorado School District 25
963c94c6aa6154999700821d9cf7c478,Dell Pickett Elementary School,suburban,56.0,Texas,78628,Georgetown,Williamson,Georgetown Ind School District
9428f4d98b9fd5ac8466f3bdebd9d4d0,Good Hope Elementary School,rural,50.0,Alabama,35057,Cullman,Cullman,Cullman Co School District
fa31a69b1a61346ce0de97d641fe652f,Louisburg High School,town,24.0,Kansas,66053,Louisburg,Miami,Louisburg Unif School Dist 416
d83449453783000d6512c5743e430ab4,Robert Cobb Middle School,suburban,6.0,Texas,75033,Frisco,Collin,Frisco Ind School District
cf131908f244de1084d493797b5e12c3,Page School Center,rural,69.0,Kentucky,40977,Pineville,Bell,Bell Co School District
9174fda021e26604421e49305a3dc47c,Magazine Elementary School,rural,78.0,Arkansas,72943,Magazine,Logan,Magazine School District
4e9c063bb3ff62302dc57acccb7876d2,Beecher Hills Elementary School,urban,95.0,Georgia,30311,Atlanta,Fulton,Atlanta Public Schools
2aa08680c5da6953a0d620df9f8ca6ef,Milton Area Senior High School,town,60.0,Pennsylvania,17847,Milton,Northumberland,Milton Area School District
204b50a69c0f150101c0834d3c5112bc,Emily Howland Elementary School,rural,34.0,New York,13026,Aurora,Cayuga,Southern Cayuga Central Sd
97cf2435d520becbeeb8d01adc89fa38,Riley Upper Elementary School,urban,15.0,Michigan,48154,Livonia,Wayne,Livonia Public School District
983df5f8a975ca898421faadb411f409,Capital City Public Charter School -Middle,urban,,District of Columbia,20011,,District Of Columbia,[State Run]
36a866e09bcfa5cb99b38f382ae2acff,Franklin Academy Palm Beach Gdns,suburban,64.0,Florida,33418,Palm Beach Gardens,Palm Beach,Palm Beach Co School District
1ecfe71f5e8a9e75e0e24c5e614f5d7b,Mary Matula Elementary School,suburban,35.0,Maryland,20646,La Plata,Charles,Charles Co Public Schools
9cd99ff46b5eca88c713664221934448,Lassiter High School,suburban,14.0,Georgia,30066,Marietta,Cobb,Cobb Co School District
726325330bb93d8c44c6a502f6d49285,Paoli Elementary School,rural,84.0,Oklahoma,73074,Paoli,Garvin,Paoli Public Schools I-005
4de3edb555503bd09927f7937c69007f,Daniel Island School,urban,14.0,South Carolina,29492,Charleston,Berkeley,Berkeley Co School District
824d9196e8eec2d827a93a5cde1c9ce2,Maritime Industries Academy 431,urban,88.0,Maryland,21225,Baltimore,Baltimore City,Baltimore City Public Sch Dist
dd0a9d94a41b866ed0f41884398ba16b,Spartanburg Freshman Academy,urban,73.0,South Carolina,29307,Spartanburg,Spartanburg,Spartanburg School District 7
5d0050f5789d4ab135c2baec07d89a57,Wolcott Mills Elementary School,rural,61.0,Indiana,46795,Wolcottville,Lagrange,Lakeland School District
4a56a6c15468cc0d0bab80c3a2b50cc0,Sanford Middle School,rural,64.0,Alabama,36804,Opelika,Lee,Lee Co School District
3aa1282e8cb3354890e632461db0b909,Coronado Elementary School,unknown,51.0,Arizona,85936,Saint Johns,Apache,St Johns Unified Sch Dist 1
97168d3256d8fb7bda5e1178f5f481ee,Greenway Middle School,urban,83.0,Arizona,85032,Phoenix,Maricopa,Paradise Valley Unif Sd 69
afa9f5b2890e2dc58b8ee75587d99766,Hilmar High School,rural,61.0,California,95324,Hilmar,Merced,Hilmar Unified School District
9963a998167a117d486ed2ce4d94ed58,Lincoln Elementary School,suburban,28.0,Ohio,44107,Lakewood,Cuyahoga,Lakewood City School District
266d95db45fa7dc883f28864d172b3b3,Rock Creek Elementary School,suburban,24.0,Oregon,97229,Portland,Washington,Beaverton School District
b0ab1a8e9960415b0865ec0e9b5317ec,Union Day School,unknown,,North Carolina,28173,Waxhaw,Union,Union Co Public Schools
d9b81e4f3f5e2bb65d9bd97b400bd27b,Thomas Elementary School,suburban,55.0,Texas,77469,Richmond,Fort Bend,Lamar Cons Ind School District
af0342bdb216a1a9207ca546e5485e74,Jackson P Burley Middle School,urban,38.0,Virginia,22903,Charlottesville,Albemarle,Albemarle Co School District
7b847f674332ee97f1585e82e4aa217b,York Comprehensive High School,rural,60.0,South Carolina,29745,York,York,York School District 1
605077ddc29bae49895a837a8007b0cf,West Side Elementary School,rural,59.0,Tennessee,37149,Readyville,Cannon,Cannon Co School District
8ec24b79ea0b6705b242622e0e91826c,Cherryvale Middle High School,rural,71.0,Kansas,67335,Cherryvale,Montgomery,Cherryvale Unif Sch Dist 447
7f53860753ba8c529dc8f8940aeed33d,ReNEW Accelerated High School,urban,88.0,Louisiana,70115,New Orleans,Orleans,Louisiana Dept Of Education
a3cd050abd241c910e6cc6df89e90247,North Eugene High School,urban,53.0,Oregon,97404,Eugene,Lane,Eugene School District 4j
6b5d9cf4286ee7f70d7ddf5c28102e05,Jackson Elementary School,urban,43.0,Wisconsin,53081,Sheboygan,Sheboygan,Sheboygan Area School District
7b03e996005ca5b66563559a6a964ac3,Cleveland School of Science and Medicine,urban,94.0,Ohio,44106,Cleveland,Cuyahoga,Cleveland Metro School Dist
a8afc5059d4fb8b0c690e7f775b0ba63,Ben Franklin Junior High School,town,36.0,Wisconsin,54481,Stevens Point,Portage,Stevens Point Area Public Sd
f3d1b8dd6da4f7aeeb619fafeee71494,J C Austin Elementary School,suburban,54.0,Texas,75150,Mesquite,Dallas,Mesquite Ind School District
9a36a59e55d7795abb419f1c0c5baaf4,Los Coyotes Middle School,suburban,38.0,California,90638,La Mirada,Los Angeles,Norwalk La Mirada Unified Sd
50d67794bf35dd421f5fa77a3eeba6d0,Meadowlark Ridge Elementary School,town,32.0,Kansas,67401,Salina,Saline,Salina Unified School Dist 305
6c952a8fd4b781c0307651c53b6aae79,Mendenhall High School,rural,83.0,Mississippi,39114,Mendenhall,Simpson,Simpson Co School District
266dc104df4a27adb48939c294ccf95e,Neosho High School,town,71.0,Missouri,64850,Neosho,Newton,Neosho School District R5
fcc9da3356035d6afacc6f3a45d8eff2,West Stafford School,unknown,38.0,Connecticut,6076,Stafford Spgs,Tolland,Stafford Public Schools
3838664bb9656194526de3961d039c90,Somerset Preparatory Academy,urban,51.0,Florida,32218,Jacksonville,Duval,Duval Co Public School Dist
cb25dc5edcc6a1acebee82d17d01e237,Granby Elementary School,urban,69.0,Virginia,23505,Norfolk,Norfolk City,Norfolk School District
fe615effed09359848122a6109f5c589,Carolyn A Clark Elementary School,urban,7.0,California,95148,San Jose,Santa Clara,Evergreen School District
a4017677236ef5d6f3b13039b85c8431,East Washington Academy,urban,70.0,Indiana,47305,Muncie,Delaware,Muncie Cmty School District
dbe05aeecc4d24c623e0e1eaa839e824,Whittier Elementary School,urban,90.0,Montana,59401,Great Falls,Cascade,Great Falls School District 1a
56ce9a13cf1eddda3cccb934579f7209,Montlake Elementary School,urban,8.0,Washington,98112,Seattle,King,Seattle School District 1
6a01384e134408d6955155035f20d5aa,Bradford Woodbridge Elementary School,urban,84.0,California,95678,Roseville,Placer,Roseville City School District
