Project ID,Donation ID,Donor ID,Donation Included Optional Donation,Donation Amount,Donor Cart Sequence,Donation Received Date
995d0c2e2fe5236f5c31486208cee0c2,3f0bbf2e4540e97eb60d688faf5302bc,b7b9e49ee49c409a36fab91a0cc0da0a,Yes,26.34,3,2017-04-03 17:18:50
3433e18ec04ba1282fd35a9cef212cc7,8a9480f27f55af46bc919d30ffa13fbb,98e14b83c87cf7ae2bfbf3e01ea7a25a,Yes,25.0,1,2017-10-12 19:43:28
8c8dd553508fc3e976781f387ff015ce,626727293c6d11d6f566f38a6b2ec9a8,6cefb47fd0aef74400d5e787f6553e4a,Yes,1.0,21,2013-07-11 22:11:16
47ef96c872467d55716e85d755762011,e5db98e2052fa57ac3fa4da20d623d0e,86ecfd8277925f3882eefa5fde231ca0,Yes,25.0,1,2017-01-22 20:21:27
1ce6600cba6193ceab853b5e56ef61ed,4a44bea2b4308d7961c637e367dee4c4,0b71b49eda61922a06438f06d31c545b,Yes,87.1,1,2014-08-24 10:33:49
51fce6737e89ca03babf1a5a8fb85674,72c671a26e2c5a0de831a869e3705dd2,8a01b4abdfd9d46b208419f755e237b0,Yes,75.0,1,2013-09-24 15:54:37
232e39a963d3e17a4d94458ce6778725,bae1efd21c6a8ce9cba4bb2d5a2a653c,b9b1d3fcb3f2b8c36c32f26dea39e99d,Yes,50.0,1,2017-08-18 09:42:45
ad6c92913dff3c0274b821920f2c702a,e240714ccd2b8db5d9f8563d8b943374,a727a7d06aebf025edfffb15e759101e,Yes,50.0,1,2017-05-10 11:50:17
517fbaa301905bcde0c5dcff59961853,117b5f2f0c42a07b6de5c1242cf123fc,4ae2bfe848e4fe02448b444870c23647,No,6.32,3,2015-01-23 15:31:33
681517b4ad2e118e9e3a663b771d4e18,5c52bb9a62286c839ac52595a190b0d5,a5e7bf95e70eb78d1a4f8f93848fa740,Yes,25.0,1,2016-09-17 20:58:58
4143f666112f5a89044267942c05a63c,49df213f6a991b9f20eccbd8e7181bc7,98f1eb8dc50a3597917a0885c397c9b6,Yes,50.0,1,2016-09-21 23:49:36
c912d2171fa46e1fa49ebfc3a08e87c2,efc14c29b9b88a2b30f44f443d479824,a7b33a78076b5112784327bb66172084,Yes,10.0,7,2015-03-11 11:55:04
b202f005a60c2c0f6210a25241c56f7a,88dbffbfc61185244dc1a0c305c7666d,a16eabbfb9975b28ccb70ffbd14902ce,Yes,2.0,2,2015-11-01 13:10:09
15b4daab53624c55c993d1dc55364ab4,cdd881ff6fc4fa6eb58aad537e9362d8,4fb8c4ac4dc7341d87c8996278528b7c,Yes,100.0,4,2014-10-08 21:47:28
21bd57014d4b365f7e86a72aeae8bf4a,7c08cf51f783d220741bce08462196c2,242a0158c68bc17c396a1ee032337d8d,Yes,50.0,2,2014-07-17 08:56:02
710f6a62db63e3f215f5cc81f6d4031d,392ec3c33be71bebee3df0c41bb8d3bd,67cb61233835275f98075521d5afa420,No,1.0,338,2014-03-09 11:27:48
97eecd7f1c1b8bb3bed127b12c964371,1906ad1ba1224a5c26c7db1d2734f698,86f97cd861094e7d97b4de3cc9806f5c,Yes,25.0,14,2015-08-17 18:11:23
8b478115b2a63031bda1160dd0a9aac0,cd5bccfd31a62701684e175280586d4f,21b3388efaa2aeccb8265dd489fa0d7b,Yes,20.0,1,2017-08-11 12:53:11
92a1dff57a5bf1f9d367e30037c7e4b0,45c901195b17e313006c47dd60c54c2d,7ccf84c8aa26ddb4dc85d18cdb23080c,Yes,10.0,1,2014-04-05 16:07:08
e076503e34d3807f575903555f5b3073,62141ba17633cfa83fe1a541f90cd091,380bf0a75e64f0b93f095efe980a40fd,Yes,11.0,3,2014-08-01 12:11:01
d2508c2e11b25f7b742642a6e8d58337,a051d0e9fcd710561e0cff558fd67eae,d4462664108f24711562b337f3aa4fb1,Yes,25.0,7,2017-03-08 12:13:26
949eb3e1dabd70241b8461cf5ec70151,9fd316e096b591ba9abfd7fb2e4d1fb3,406518edf1c30d599de90e2055a697fc,No,10.0,2167,2017-08-20 10:56:34
3ba41f5b302bbeee31693a5b0f9e08b6,6424842bda0a0933f0f943b320fc2217,e59b2443b549dafc6fad965a18b5b881,Yes,25.0,2,2015-07-24 19:09:46
af6513cdb28ec842ecda6799f8acd47f,184fa1044654a1a354341e35743ce734,d884a68044d12d90a3fe68037b9eb96a,Yes,10.0,39,2017-07-28 15:22:02
46fac8e14f1449ae23c88af24c7c291d,0ba156f3899e32aca79b0b2ab6379ab6,b4b63c82334a9f56ec53951de683b9ba,Yes,41.72,37,2016-03-23 12:34:49
874b111223ceb40de61dfca16112712e,734835236cfb96babd0b99c48132ca24,bd785b2bda3c8accfa1ff1c33411869a,Yes,25.0,6,2017-10-23 09:49:22
bdbe04b87182242da3222f7d13addafd,eb0b76933b5716f14ad49780dabe1823,02bc2eb4aaa6123c4f64fe12b0498d4d,Yes,20.0,1,2016-09-16 06:45:10
866d7fb4755568245f99243eb3dabeee,a0861c01cf7d52207cf8830d1ecadae3,81222095a864116b1ca1d476857cc3f3,Yes,20.0,1,2013-09-06 00:12:45
70124f722354a73347abceb1520d6e1e,16f1f34677aec82110a3efa9d92d7377,7c873273eb71584c97f7de3d6207696e,Yes,40.0,3,2014-08-29 10:23:26
58d90b2cbb2847f4bec375299e8fff84,b08034018c777638b7c72d456d0e5bdc,569b0d97237d3f3e6f5c9b696be87d28,Yes,20.0,1,2013-09-05 22:14:09
f93057ad056221cf67e399e3a0855ade,9af7db858a9d8158c635ac3ffb54712e,a0153d3be8567a26e2ffbd58320feece,No,20.0,1,2016-09-22 15:31:23
522e2e3e7192d38e6f0e1c45c4cac561,4e67b480cac1e27328f303d09ec77cb6,4b359d6f2f522e381fc63710f1f0d05a,Yes,14.0,1,2016-09-21 13:42:20
c152fe32c7b065e7b771000b4440c128,ffe9d43589769873f5bbeb19860f8dc7,e40f86e7fd6d9612b94eabd93fdbc44e,Yes,50.0,1,2016-09-25 09:38:03
87a22a5a79aaa290cb7214b7588c4e9a,2ec543f013bdcb568fc02cc0fd88f3b4,38d3b0892ef58a89a890149e9985bad5,Yes,30.0,1,2013-10-13 22:30:35
8de0018c07b5e2d1cbd8b8600c3c1e67,7dfcc7bc3b8a477000ece2b5a7220fc5,9496becdb44b8b66978871b6b30ca018,Yes,65.74,6,2017-11-09 13:09:58
f43e655f73173ea8abd5fe94498de7d5,28d8920118777c8f945094d50395f293,ba0918776760e4c69d29d4b8f6d3bec5,Yes,25.0,1,2016-08-22 13:01:58
6e863f392c0f340adcb47811f5683cbe,ff4ee5be1561fd654add2729c65b347b,5255040635ecf3c9fec8686093e7a894,Yes,1.0,264,2014-09-07 02:02:10
2077b53b77b0d8a64ae139887d63a272,2edfa56ada1400d7db6d24f44278b7d3,3130e1eb1c8ac857b16492422fb73ea3,Yes,20.0,1,2013-10-02 20:30:28
91c2c1310d5ee75fc3c61318f9dc2a61,e0ac8e8b38ddbc73bf1fe8dbda579570,5f2a9e4cd1cc8920cef1c3508d424a2c,Yes,88.61,17,2017-12-23 16:13:49
12188a96a65609b2dee93d9c73964c9c,c40603345882a751cd184c92ccb2fea7,1f1172f0d8501bdcb40e0cf233999b4d,Yes,5.0,374,2015-08-22 11:36:47
d2e7c09616316e9c3fedc870ac162684,fe0c78bcb0e8a454c31aeda3b8158f95,94d29a24d6dd70153ef52d81d04616de,Yes,52.32,11,2013-08-19 14:23:29
0c317340d757b09c7a56390cb1b5602e,e8749af5eae84f8789e7a96ff21b7b18,557b5c4690822d7fd20140c2a22582cd,Yes,96.01,7,2014-01-02 11:24:33
41d0a49565a8d47c8faab3f02f4412ab,df2cd4d41aeae470b243d4f8f80872a1,2c0ac50940fe5d8e59d7d7b1a340b0f6,No,10.0,16,2015-01-16 22:53:00
594f2217da112ff49a720e6a9ca71fa7,a183082d083d8fc28f319fc2c010b979,04ad4350cb0c9bb69900918387d9e359,Yes,20.0,1,2014-09-29 22:00:45
b0b4bbdd6f8a86ad7b5955035c52fe85,fc981e08d583238f5314cffe2af38cb1,7911177d4ef054113a9cb2401fc2e3d7,Yes,1.0,16,2017-01-15 10:14:15
01a9c4d7e7f0bbdd1f1310b800129921,ee1973b9556c9453f424f7bfa4d0b19f,4942150e351df37d02b1b1008032d795,No,1.0,241,2015-12-30 03:11:22
a8d7992c10d2f5254821f20ec4402da9,ccbb299c5523aa3dad9287c0edcfc321,c36453d354a4cd5e01b9c0234f18e7d1,Yes,100.0,2,2014-11-05 07:47:55
8ec611f7ca1990b0e5d5e0ce2e84ecea,a61fd35ceb719e184c26cc11486b5d02,0e62a979395985a578caf6db683b0029,Yes,25.0,4,2017-02-28 20:45:14
ec94948e253f49f16c04d4566c2cd70a,6193597993d16468a451c74188873b9f,6857e449260014f4d15eca9d2150c32b,No,25.0,9,2017-02-19 19:50:01
5fed87d5a6cdf8c569aba702e7990421,bc09caa64584db4fc0e0ca607f4f454d,1b823c4308885050e417d6727848ef87,Yes,109.56,29,2013-12-31 14:26:20
cf32da9a2b3a2d2e227105169e906138,c69cc5d78c24f0f621f071fac0e123ae,758f33c212fb3137614a84c553a2e479,Yes,1266.09,53,2016-10-18 14:51:13
a1fe1937387b034a7cc689d7108a5797,69dbe17eb8fb264b28e7e1693cdfc1cd,5a78a940a5f01b0d3ab38e4c49ffea4d,Yes,1.0,134,2015-01-20 22:13:49
c31c7872405c1d4651adae41fcfa0079,11c7de6bc9131fbcc8b896f6eb83bab0,9601d498ec7a35d54ee2c83c4694e832,Yes,100.0,1,2017-08-27 11:28:54
4f98d2627e419b3d4c7cf67d0e4ed315,c42dc9a184d6638fcce52052f9b38e6c,ce258fb8150e0b82e04f0383d69e4ab5,Yes,31.5,3,2013-12-17 20:58:04
85cf36c7c3939f18a542dda01b86deb4,51375cc865de7c87745d2fa3c817a08d,d2f339f7b5e41318d53fe599bc43782a,Yes,50.0,1,2017-05-10 11:19:28
34f33e8de175bb8c4ff1dd97b5a4561c,93cebdf02e2193e05503785802cda9f0,11e75991e5e0245db57a72c0ea7519c5,Yes,1.0,840,2015-04-16 01:33:36
b945105284289ef71ef842e5a5650d49,d49540278069d87102cbe9a033375dfa,76ce69a0c3a95816e9b076402c87cc7e,Yes,25.0,7,2017-03-21 21:09:24
2ef5f232fae07c6b04c4d90fae5a06fb,ae44a6c55a4260525ec3ae1247a38be8,167a245a0a39ad09e138af5579a5bcb8,Yes,25.0,1,2015-03-08 12:57:07
410a9e1d192c29c2e40f39ce192a0713,4e1ae2e75c02b5970a4382e61d89541a,c6e77f70916c53d8c07ec37b3ffe6673,No,1.0,103,2018-04-11 21:13:48
f7911630c878ba3bd224602797798a47,ee6348d7ecb5a0026ee93491bb81bcc4,e281ebb392394c59905dbb0412ab7503,Yes,161.89,5,2017-03-30 11:20:07
f165e33197f66374f2ca0bbb36b76117,745cac652349884d72ee65e978c28ee9,19f3b113241b10150cdcfc81b4a2e7c9,Yes,25.0,41,2015-03-23 10:26:26
fd8f73271e986c368d986a1f196283de,cf988aebae6d1b0cafecce4598b477b3,63eaa3793245b17c1cbb2476806e94ad,Yes,85.3,1,2013-04-19 16:01:26
ca4dae9780abea21396405d6afd627d3,06f6194b861a7edf6d930aee2ded0aa9,c391f57e2e1ca460f842e03d4f6a50d7,Yes,100.0,1,2014-09-18 20:16:29
ebf69889a4d3754de786182725203f5d,b1f69246ebe215c4242bb801ded0d45a,9d5683f7abac1b8f1a418f2055e2cfb7,Yes,50.0,2,2016-09-24 17:04:50
960b09761d7d217845cef3a3b31b199a,1f0e9909c15facf3dcde77efea126367,10de84e1934f6d5cccc674f2cf272111,Yes,215.15,8,2014-12-30 17:19:07
d4aa16b5e4c18e3d558f281307671037,33dfbc7a838bf933af21363a37301013,86d7b98a6dd6bc570262d27fd5139c4f,Yes,100.0,15,2017-12-28 13:58:17
1fb285b67cb8b759ff98b87de58eabb2,d680cf67f9b324d433a12ef53959d08c,9fedef90fba0b8807006c84719286d7f,Yes,50.0,3,2017-08-08 23:22:57
d4dc9de0bc4e465d96af3628bdc6a307,812fc4814167b3a62f83aa5bbb1f318e,d5ba9532374259c288a81bdeecdb5e5e,Yes,25.0,11,2013-06-28 23:32:01
2f047187cb96ed422236521ee78a926b,e9a9e56363641b91ad484cd954c7f65b,04114c10fb2cd5e2c82fc7e549de97e0,Yes,50.0,1,2016-03-11 08:38:14
16fdc3bc24c623bfc742df6913f80d2a,6c8454e9214898918d688f5fa8d42bc1,06ee2b2f9355cc221dd96d982548a0a1,Yes,100.0,4,2014-05-10 21:54:10
dc3f7d589835c0613f74e9aac2f49b5d,920dd5dc8a6f91c564dd1ea1f7dae726,f1de79ecafa95f407d12d18308f020b8,Yes,25.0,30,2018-02-27 16:27:16
cd7cb9adc2f5da6e62766507f697fa74,b967daa545b832885b64be1663cd2050,237db43817f34988f9d543ca518be4ee,No,10.0,9458,2017-08-24 22:04:31
809a5b6e555ea7deb641fc722da321c4,035d259e1d7c407aa9f2c47ce185fef3,07f81a4577f3f00d4a7b5cd5cf03b76e,Yes,75.0,20,2016-11-29 17:48:59
320ed418ff677419b45609708c0f5472,c6b3ee9bc09475a08ad89205650eb07f,2d1466485cafa1e6bc8b2b82b0744470,No,100.0,1,2016-05-18 02:14:02
cd58956eb3c4a438f7b9a08ce0721c29,a8b4895188b82f339500ab4a31848ed1,9fdde9ac65ab791e1c14fe1d7fd8b4d0,Yes,20.0,1,2018-01-02 11:57:47
ba6ffa6289df53a8671a775bc7f3285a,efc2f5d5954152110d90ed6f919ba72a,1bb8b0e7eb7090bbefd4cfc520984bf4,Yes,5.0,214,2017-03-29 08:04:44
9e4d846af90f58b9d1e8c3eb50a28f9a,461654cdb7e6799674a9f6581f089e44,bf254f4fcaf079303948eda390eb21f5,Yes,6.09,21,2014-04-19 11:35:30
c18cddd5354b8730c289620e582431c6,c95ae5f1a6a1a27469e3d301ff06bc34,b25ae6841642c03708d8dc1bf5bd0a16,Yes,25.0,1,2016-11-30 10:51:51
07adac98c16ef12b6d327bcbff802b59,44c79257c74632e84cc4d7da231ec977,61ba51c5527163f7a5ce478ffea27213,No,50.0,1,2017-03-21 14:18:21
83fa11d5583525ae4e2bc45cea63a8e1,405dd1433775a0703ff2c1a5129de129,c415121339b1718e63ab403660c22093,No,35.0,3,2014-06-02 01:56:41
b1a5be07bce45f4880e9293bc70ad373,97cd29d25009f0e88c8391ff4fa2a0ec,dc157a408dc2c62571ee5a009902c358,Yes,20.0,1,2018-01-10 17:49:51
8e5d80bb91a7e0765cdb8eb57d929e89,d84eb14ab307a13066951184de33332e,b5fe985609b19b0ab6fe53a526b6804c,Yes,30.0,71,2016-01-13 13:45:12
c1e361a558147ac96042fdeab1b05c9d,f0f8e7c7aaf5a9de3e801d5095d1a35f,37d1a572e120e9d9e5c236e3964a7eb5,Yes,25.0,1,2016-01-19 11:19:33
0072118edd7e0c5e84d23be2424bebd9,c15e7d15d6a9cf2f4da5f4148c95447a,9f9fc3c8c8c77a87f317689e01cc79fa,No,1.0,71,2017-04-02 07:43:21
e8bd557949269fffba8c24ab5db08c0e,35a0422eb65476b5d2afd818c478514b,cd01192bc324f27cf9c8c1df4563f3d1,Yes,25.0,9,2018-02-17 14:58:25
2b836d20105b69addb17db7f2823a753,5b6ba811fbd51f8d6cf12daf3bf2b927,da0d25d713854d6dc1b5be3d5ca03c1b,Yes,30.0,1,2018-01-27 16:14:31
c16e67a3a7ed13be6157631018282081,9ef9a075830da0ee1887b00729f8f65a,75e09805b663bbe4b80b40034c192b4a,No,5.0,1972,2017-02-18 09:18:03
68f0d1ba63215aa4fae3be524d869bf1,4f29ea875085f046196c1bc611926a10,2eca7a7cee83d6be410b2874c915ed11,No,100.0,48,2014-11-23 19:14:54
cae72037da88467a671d266d574948b3,d39a26f81cac948b94884405f8377bb8,f4631c2426158b046f2ffa5e40f97c1a,Yes,290.6,1,2018-02-15 20:16:53
b95be87b0305a62d83a3aef012eab234,2757edc6c9a46618ca575fe60ebd82a6,11c3e2af31fd8f42d641d19f84d18c69,Yes,1.0,3,2014-01-06 01:45:00
641e288a20726df3f8c71f9a55275a9b,31fdfb95fb77c90949723ab1a94b74ca,546049d61874f61252b00fc5237ee876,Yes,10.0,1,2016-11-27 22:12:21
020672dfbbf4a20b9f4513ba25dac840,56aaf0ce8d30717965998bed593d838d,8c2423c9cffa7ce003d3b550a660a123,Yes,83.56,1,2015-04-17 08:49:00
cbbd27a18bee5029564f2cdac11cf3fc,7499504e5a33fff89c1378e80aff76b0,514f1d8f2702d2b0243b2e56dc5352a9,Yes,20.18,6,2015-03-17 08:01:37
887b6ca3832079d86c452cb923609913,66b67f93a6f4f437596dc648e5d75d4f,3ce349df688075d48577b18a4f87e1b8,Yes,20.0,1,2014-03-18 22:06:41
29d4ae15f4526a2304b85e730e654017,36b1c031df5ab3a3b2ef6cd64a0c9769,6e29c2b28c9445dc584ee81493352d03,Yes,10.0,1,2014-11-05 22:03:30
ced73a6823e4c36d2b6a1c1a70369330,b48d2f54d65937f23703293d0884b72c,5bd31282e35a21fd1af7f6d6aeec0e04,Yes,25.0,1,2015-05-19 07:24:56
87e3c077753a5f6faa05fc085154220f,0cbbc49e2a9564227d8ed2e7c3311f0c,a0e1d358aa17745ff3d3f4e4909356f3,No,50.0,3834,2013-11-06 18:17:08
616b689b41f4b2807a2127fdb2c92158,8942eb4ad863fba8672cbd267838b08d,111c9c3a397c6dcf8c73210757490406,Yes,100.0,1,2015-10-19 23:55:57
bd7571633024c6dc17f1548c573f0745,c1b87aa0ac95adc4c7221e5cce8e2a81,6a528fa30947ddb0eb4eacd8cb08c289,Yes,50.0,1,2016-08-19 10:47:43
692703ae4e3a90487705fb5e25325be2,ea951ac3eb923ee0cdcb97076d567ff2,1e0589b83cf333f475d89c734c80cfae,Yes,69.14,6,2016-09-24 09:31:45
fbccddcd46de18314f3dae5ea836e317,ff77c015589a700a1edd9a9432e0f9d5,423a7b71eb410950f194a3517b47b87c,Yes,75.0,1,2015-08-16 21:21:37
7e95b0bc1d55eb059833fbb809d5c002,56677fda3e980bee154a7efb7fd99b45,4443c9ec95254bd9b948a8553154f34c,Yes,200.0,1,2014-01-21 16:47:29
2263437d2cebff733c1016cb6064bd7f,1b8ef9bcc90f04de0e3f63b1eb85ae0c,5b3488bdfd4770f703313198079d2e0c,Yes,25.0,1,2014-11-16 18:12:51
38eeaca3e36b96caee189ada4a312e2f,524afe694f7efb4e963450df80e1ace4,40d1fa0d35cce8bc78eaccbcd6df8817,Yes,50.0,2,2014-09-07 10:56:13
a07df598fa3976db0f77ee2ca3720ad5,47d839cfc0a9da5b8578eda22ab85e3a,27be2c35700c9119bbb341ebcd746921,Yes,50.0,4,2015-12-28 23:06:57
3e2a36a1e1faf2cf77ab3436db43b874,435be917b8d6c15ced23a07a57c89d39,0d31b15e2fe022d2265dc48cd4fef104,Yes,10.0,1,2016-03-07 19:31:41
d05d7745c830d78f1a416159a3827a8d,5419aa655bf1fd71d788f3d25ef4fd2f,bdfad5547dd5121b1616a76217a26245,No,141.6,30,2014-04-21 15:37:56
b73d833bba7dafcf46075ba1f3e44323,d47a71bdaf0376b0ebc57ce148d7a992,36466437f2eda256574fc92278603b8b,Yes,25.0,1,2016-09-04 11:31:29
981df877ea5926d204e0e9e11527b331,953d3bf714b3a47a382590156aaa1f83,009d5fc7b87883ffad248db5150bf1fc,No,10.0,475,2013-05-07 17:44:43
600e731b9deffb2afe07417f4eedba3b,7e1e6859730bfe32a1fe6e09c213462e,5c95509f07357e0361ccd02d35298b67,Yes,10.0,9,2017-08-29 16:17:34
dda9b3b85cae4b61ad52b1df20f9c908,7058a6fc296cb678df46f368828ea2b8,15925c1223d94aa10e2a5553cd50f527,Yes,25.0,1,2014-12-11 07:45:35
e898ed3e526c6a9bd3f0d82c1f1df181,c95d95252f710d615a44750084d49822,9bb2d250730911fb00646cbe9db2b2ef,Yes,25.0,2,2018-02-08 11:12:16
79b222e3dc7b30ce96c02cd96d1408ef,c831cb5bd24455011b21b11413625ead,75284c882df0eca368fd3d65bcd15323,Yes,50.0,9,2017-11-16 13:47:19
db3ca0d788029a14112fb25497ef1eb3,5ac9d3c03d700f6c6433be79f33c9466,f46235734dfca0f5f3176181af7b2196,Yes,48.76,2,2017-07-18 20:31:16
b232e4f3064805d0e199b09bc63f747a,7254b1ae03ec4de17f84c892600e5091,59faf2e31abe4b5015d1f09d232bbfb8,Yes,25.0,5,2013-07-21 14:44:07
7571af710235c583a898b0e4494e467a,b65b417f5872d92f7e64a9a6aa57752b,d4d1fb6843c959bbb28e766038e0b686,Yes,62.74,80,2017-09-05 17:41:26
3aba4207c4e8933ef27c8de5199a34e9,049dcee133c88a72bc9ad3212e689e2d,4f4f1b26ad8bd8c56f58ef931dc557be,Yes,30.0,1,2016-10-17 20:59:41
585dd033fee5a9c9ab46387bf5a662e6,495e2dc1f9f7c1983f6e4512eb15dd5d,69771b18a4a4cb19f975a24f6e6bc17c,Yes,20.0,1,2013-11-04 17:54:59
41b234bc232f145f1e34a5774687087b,13d5d7cdfd454c8f57bc7f86b75ad4a1,0b1a9dbd9e911511bbaba858aa70fb78,Yes,50.0,2,2015-12-01 21:15:15
4783ca8400cb1431902564882885bd40,1b30ee9de855fcc302be95bfc842f6b8,f99a15f6300046580dbec0169587a07e,Yes,50.0,1,2017-08-01 22:12:06
6e2c6e23b10beece764fd314e1a3c5f4,e2e26e4eba04d4137cae652cabfe69ef,2675c59b291ee4ce210086f0b450d91a,Yes,100.0,1,2014-12-19 19:49:49
4f5e813f6e239fdfe46bfa1125572788,c470294b0ecd55e5c82dddf259fee909,c4f3d5096afb2878eb1532cac045093a,Yes,870.99,1,2017-05-22 13:06:09
f7bb5fa0cebe0b071069633b082bcf69,70617718cc4410cfcea853b97b70b199,9fba7af2d562f5c413c8d83f787ab6f9,Yes,25.0,1,2013-10-01 16:01:02
eb426c8b6168e6e4df54108a3a982c04,b35c07eb5ed8e4f4f4301623b87f1124,26ba59db90063382ef307c4f82647754,Yes,7.48,74,2016-11-30 14:24:46
522c851f9cee8187cede09dbcb644dd6,422b210a53e85855167dcc954dbf0591,7625a6be955cda2d7e929e414ee75135,Yes,20.0,1,2013-09-05 13:46:08
f0aab8b4a812af07110d28a8b499dda6,96a0e493474a4714978a8107907a5d60,a887a3c7488ad445a41dd518de13922d,Yes,20.0,10,2014-06-22 09:35:43
425b17f46a45a11eb78e9a9a516da977,716483d57316180c20e42b6d48e61fec,644d3f50b1c35d3fec09b91f361aa987,Yes,50.0,25,2017-09-23 13:38:47
bd28178f90f8113b40ed56b33a0a5d4f,781f22127707a9730e4b556b0394b9a5,21ba7602efd5e691dd4397391b279ab8,Yes,163.15,5,2018-02-20 18:46:36
b38e09b922f3eb4a52db34cbe5bbeb1e,a2dc5345018f9a5d9c967ef61c7b9b66,fb961cd43218b42e06852a1e3bf82286,Yes,2.0,1144,2017-08-05 07:48:12
d780fda9907cc75256d8e6b24b19c78f,e2a23fead1947094e3a418d670a4928e,6c3e7ab012fc0ea0910aeb29eb120be2,Yes,10.0,64,2018-01-28 13:42:04
fcedae27d85ade8b154211c3d7e77fe1,3a2d12ae253c59f1cb9804ff6af87283,066cbcba0342b3b909552d4904325f0e,Yes,100.0,1,2015-10-02 14:50:48
c1e92e8d8be5493253ec802ae2b0d07f,c6741a17f7d50dddefdbfd2e0c2665b5,8d43446bd210f024276eb123e465fad2,Yes,20.0,1,2017-03-17 20:11:04
8f5b98ba08e71a77635e88105ef4c3b5,7408a964031d61cfd88c0e4df07a822b,875b16cf40f01f4e6c7477b434a39227,Yes,10.0,1,2015-02-22 10:55:10
cd767ccbb0c59c10fd9684561abcaf38,9d2a70c7820937b73d35fdd6b41c395f,748989120f97e99c442d59d876584424,Yes,30.0,53,2015-05-17 15:12:41
d9a68fb222011bbace0226a9ab008ca2,763a704afa9b7a5b672588739ef84f52,946ec7be49c14965ca5add19446ba06a,Yes,25.0,3,2016-11-13 15:24:07
d6d53095f8b56228d19169f74372cbda,90548819675bcc92960d2e96eda28f83,63052f7da840bb5c1872a2e99e386fcc,Yes,50.0,2,2018-03-22 20:12:43
a7475d19b5e9ecb66604024c1021644a,c8fb9e9fc7d44abce7f66a9f035911ac,a89cec653f23a69475e29294bb829a3f,Yes,75.0,1,2017-01-16 13:37:22
e73376ec5d486090717417e026c4124b,543c14b3d09e7d49313edbc1d5da907e,f486356d64991105b9003fa5e130305f,Yes,80.0,1,2015-12-29 14:23:40
d46d45d77134d1c18e5ec92bb7399024,1849234bb748da7a4afc65c0df6c8beb,f2161cf10d9b4e1a1a56528e6b1cf8c0,Yes,20.0,1,2013-09-06 03:06:09
7439ca0888a3867185401d789860f0e4,fdbb343292870f995c6c80c9f679e1fa,6605712ddeca41ef43d45fbe263d7cf5,Yes,25.0,2,2017-08-24 09:54:24
cd8ead56d68df3097178676758570667,bdce990e7107bc801e459b7bdcd18e24,f0072ef4af135a9b8025f9c28ea0c70d,Yes,10.0,1,2018-04-30 15:54:34
bed8c64f21ae836cc972c03c0c20f3c5,60aa8ad4b86fd61fcf5bf0aae6ff14fa,f057a3255a4c462c6dd21df1c28314e9,Yes,50.0,153,2017-12-05 13:30:06
9547fcd3ff65825baf3c55c2b9ca19b7,ff6cf8e178921be1e586c8c456d1817c,d40a33aa0ae17d603ae473f88fab9441,Yes,25.0,1,2015-06-05 21:50:51
84b23e5585801a4be89476d410a248de,a774e298ca27f68a9b96278d9b0ba8a7,85e61a0e68b376d571dadf3cbb86d650,Yes,100.0,1,2015-02-01 22:16:15
bc9d9491fe45f19ee910ccb281b26b7f,b85d58f2e1f51dc88ab7407df181b52e,165208954e0eaa4f7b4c7c81fa94f478,Yes,50.0,1,2014-08-22 21:27:39
1ad72dadce2a5f90e81fbf5e1fc92459,88476b719ccc000d0fcf447ef9542182,89938b0c7cca8e61dcd93d9363609bd1,Yes,1.0,1116,2018-01-13 07:38:41
8516a5f00f91de366be7057bd56fd764,05ae2907876a7765575b30bf6f82765e,b01df3d969a68a1761e8d82a991dd51a,No,20.0,6,2018-01-23 22:28:00
d062fb8409467e5950bd37e250ed6741,109d9ec110142319fb2c2a20743982d5,c62c1d92c30b0abf06ef71cf5cfb0e40,Yes,128.24,14,2017-04-06 21:40:58
6aed554c2c60f6011cbb8ace8ec792c5,72db0aeb782715e73436ba8f2ccebc5b,b1f681bf1f35267d8bd0f051bca64690,Yes,154.36,1,2016-11-01 20:32:21
38a482bedd9c21251508a1fe37050d7e,ec04fcc5310df925765288ffac3c3545,860f5be483a364a8e5bba347b79e39cc,Yes,60.42,1,2017-02-16 15:34:49
899b52330058849659ac46e806d41073,a45f740003fe93867a49e738a6f72e40,1c696d57c54ebaa33c7eae23ef9817cd,Yes,39.9,11,2017-06-12 17:01:27
eda5d0ec90dc3fbe010840a345fc74ea,e1494450ff8db0ecda2d9d21a4dcba2a,6d866b57fbc4bbda3470f5dbac448746,Yes,109.02,1,2017-09-26 11:17:36
9cb1a12ab90c379709d8afe4a3e8e407,1f8d717f115c5c1759d711f9abd17b5d,2340281cc9b42b99bd7f8767e7e859bc,Yes,150.0,3,2016-12-07 13:39:57
41638bfe2d062df01a90265aae4c12db,252921889e0f26c39f490bc25a50d7e6,3371ba19f1967daa8d9b1a753ee8b030,Yes,50.0,1,2015-08-22 16:41:14
370ba42dd709953677bcde3a25ad2bda,ca5a100f0cc829bbf4eaf1dce572a0e1,0deb26cd8a400515c43668d43aaa071a,No,59.81,12,2017-06-06 07:22:27
26af823c070eaa3db15628e3243df289,85386891c1796ccce6146f27418bfbeb,d7becc02cc96a8a51f92c4c840ffcaca,Yes,50.0,1,2014-11-09 14:19:58
